place_id,place_type,name,address,view_count,latitude,longitude,image_url,created_at
589,FEST,활기찬 축제,부산광역시 진구 18번길,11,36.5,127.5,http://dummyimage.com/173x100.png/5fa2dd/ffffff,2025-07-18
590,REST,즐거운 포차,부산광역시 해운대구 90번길,444,36.5,127.5,http://dummyimage.com/155x100.png/5fa2dd/ffffff,2025-05-01
591,REST,푸른 식당,제주도 서귀포시 85번길,37,33.324001,126.644804,http://dummyimage.com/135x100.png/5fa2dd/ffffff,2025-11-20
592,REST,즐거운 맛집,서울특별시 마포구 143번길,461,36.5,127.5,http://dummyimage.com/231x100.png/ff4444/ffffff,2025-05-14
593,REST,숨겨진 포차,서울특별시 종로구 52번길,152,36.5,127.5,http://dummyimage.com/105x100.png/ff4444/ffffff,2025-04-23
594,REST,즐거운 테이블,제주도 애월읍 55번길,232,33.220606,126.402644,http://dummyimage.com/246x100.png/ff4444/ffffff,2025-03-20
595,REST,푸른 식당,부산광역시 수영구 138번길,257,36.5,127.5,http://dummyimage.com/213x100.png/5fa2dd/ffffff,2025-09-10
596,REST,바다 맛집,제주도 애월읍 72번길,463,33.459041,126.633771,http://dummyimage.com/179x100.png/dddddd/000000,2026-01-18
597,REST,맛있는 테이블,제주도 서귀포시 11번길,17,33.293991,126.74186,http://dummyimage.com/120x100.png/cc0000/ffffff,2025-10-05
598,ACC,바다 펜션,부산광역시 수영구 87번길,6,36.5,127.5,http://dummyimage.com/191x100.png/dddddd/000000,2025-12-23
599,REST,즐거운 테이블,서울특별시 마포구 29번길,460,36.5,127.5,http://dummyimage.com/195x100.png/dddddd/000000,2025-12-24
600,REST,즐거운 식당,서울특별시 마포구 139번길,406,36.5,127.5,http://dummyimage.com/179x100.png/dddddd/000000,2025-02-11
601,REST,푸른 식당,서울특별시 마포구 142번길,88,36.5,127.5,http://dummyimage.com/229x100.png/5fa2dd/ffffff,2025-12-18
602,ACC,상쾌한 호텔,부산광역시 해운대구 67번길,278,36.5,127.5,http://dummyimage.com/127x100.png/ff4444/ffffff,2025-02-04
603,REST,노을 맛집,제주도 애월읍 102번길,465,33.46123,126.484176,http://dummyimage.com/159x100.png/dddddd/000000,2025-02-10
604,REST,맛있는 테이블,서울특별시 강남구 115번길,196,36.5,127.5,http://dummyimage.com/244x100.png/5fa2dd/ffffff,2025-06-02
605,REST,숨겨진 맛집,제주도 제주시 116번길,188,33.404703,126.498012,http://dummyimage.com/248x100.png/cc0000/ffffff,2025-05-18
606,REST,푸른 키친,서울특별시 마포구 124번길,276,36.5,127.5,http://dummyimage.com/238x100.png/cc0000/ffffff,2025-10-07
607,REST,즐거운 식당,부산광역시 해운대구 107번길,424,36.5,127.5,http://dummyimage.com/161x100.png/dddddd/000000,2025-10-10
608,REST,바다 키친,서울특별시 강남구 121번길,57,36.5,127.5,http://dummyimage.com/202x100.png/ff4444/ffffff,2025-07-09
609,REST,숨겨진 맛집,서울특별시 종로구 93번길,397,36.5,127.5,http://dummyimage.com/122x100.png/5fa2dd/ffffff,2025-05-21
610,ACC,아늑한 펜션,서울특별시 종로구 36번길,327,36.5,127.5,http://dummyimage.com/124x100.png/dddddd/000000,2025-12-29
611,REST,바다 키친,강원도 강릉시 주문진 33번길,303,36.5,127.5,http://dummyimage.com/207x100.png/ff4444/ffffff,2026-01-01
612,REST,노을 키친,서울특별시 종로구 138번길,225,36.5,127.5,http://dummyimage.com/138x100.png/dddddd/000000,2025-06-06
613,REST,숨겨진 맛집,부산광역시 진구 38번길,366,36.5,127.5,http://dummyimage.com/248x100.png/dddddd/000000,2026-01-04
614,REST,바다 테이블,부산광역시 진구 39번길,8,36.5,127.5,http://dummyimage.com/166x100.png/5fa2dd/ffffff,2025-04-19
615,REST,노을 키친,부산광역시 진구 76번길,307,36.5,127.5,http://dummyimage.com/222x100.png/cc0000/ffffff,2025-06-09
616,REST,맛있는 테이블,제주도 서귀포시 1번길,120,33.321619,126.844206,http://dummyimage.com/180x100.png/ff4444/ffffff,2025-07-10
617,ACC,바다 리조트,서울특별시 강남구 122번길,280,36.5,127.5,http://dummyimage.com/129x100.png/5fa2dd/ffffff,2025-07-30
618,REST,노을 테이블,서울특별시 강남구 142번길,485,36.5,127.5,http://dummyimage.com/170x100.png/dddddd/000000,2025-11-20
619,REST,노을 식탁,강원도 강릉시 주문진 86번길,30,36.5,127.5,http://dummyimage.com/110x100.png/cc0000/ffffff,2025-11-04
620,REST,바다 포차,서울특별시 강남구 144번길,276,36.5,127.5,http://dummyimage.com/199x100.png/dddddd/000000,2026-02-03
621,ACC,아늑한 리조트,강원도 강릉시 교동 47번길,466,36.5,127.5,http://dummyimage.com/104x100.png/dddddd/000000,2025-12-24
622,REST,노을 식당,제주도 서귀포시 91번길,369,33.217542,126.31236,http://dummyimage.com/190x100.png/cc0000/ffffff,2025-12-19
623,REST,맛있는 식탁,서울특별시 종로구 72번길,2,36.5,127.5,http://dummyimage.com/133x100.png/cc0000/ffffff,2025-07-25
624,REST,푸른 포차,제주도 제주시 143번길,208,33.494782,126.556118,http://dummyimage.com/122x100.png/ff4444/ffffff,2026-01-20
625,REST,노을 식탁,제주도 애월읍 141번길,243,33.229768,126.344707,http://dummyimage.com/163x100.png/dddddd/000000,2026-02-06
626,REST,즐거운 포차,서울특별시 마포구 117번길,421,36.5,127.5,http://dummyimage.com/175x100.png/cc0000/ffffff,2025-05-31
627,FEST,즐거운 마당,서울특별시 강남구 86번길,471,36.5,127.5,http://dummyimage.com/156x100.png/cc0000/ffffff,2025-07-04
628,ACC,바다 펜션,부산광역시 진구 126번길,470,36.5,127.5,http://dummyimage.com/213x100.png/cc0000/ffffff,2025-06-13
629,REST,푸른 식탁,서울특별시 강남구 47번길,115,36.5,127.5,http://dummyimage.com/176x100.png/cc0000/ffffff,2025-09-09
630,ACC,고즈넉한 리조트,서울특별시 종로구 89번길,444,36.5,127.5,http://dummyimage.com/149x100.png/cc0000/ffffff,2025-09-27
631,ACC,편안한 리조트,서울특별시 종로구 150번길,43,36.5,127.5,http://dummyimage.com/211x100.png/ff4444/ffffff,2025-10-11
632,REST,숨겨진 포차,서울특별시 종로구 138번길,364,36.5,127.5,http://dummyimage.com/118x100.png/dddddd/000000,2025-06-21
633,REST,맛있는 식당,강원도 강릉시 포남동 99번길,173,36.5,127.5,http://dummyimage.com/237x100.png/5fa2dd/ffffff,2025-10-05
634,ACC,상쾌한 호텔,강원도 강릉시 주문진 66번길,366,36.5,127.5,http://dummyimage.com/202x100.png/dddddd/000000,2025-08-07
635,REST,맛있는 맛집,서울특별시 종로구 130번길,178,36.5,127.5,http://dummyimage.com/174x100.png/ff4444/ffffff,2026-01-12
636,REST,노을 포차,서울특별시 마포구 6번길,382,36.5,127.5,http://dummyimage.com/159x100.png/dddddd/000000,2026-01-26
637,REST,숨겨진 테이블,제주도 애월읍 105번길,243,33.459853,126.370042,http://dummyimage.com/137x100.png/cc0000/ffffff,2025-12-20
638,FEST,즐거운 대잔치,제주도 애월읍 16번길,275,33.245324,126.303181,http://dummyimage.com/219x100.png/5fa2dd/ffffff,2026-02-21
639,REST,숨겨진 식당,부산광역시 진구 108번길,388,36.5,127.5,http://dummyimage.com/227x100.png/dddddd/000000,2025-12-19
640,REST,숨겨진 테이블,부산광역시 해운대구 117번길,375,36.5,127.5,http://dummyimage.com/236x100.png/5fa2dd/ffffff,2025-03-28
641,REST,노을 식탁,서울특별시 종로구 101번길,383,36.5,127.5,http://dummyimage.com/120x100.png/cc0000/ffffff,2025-07-29
642,ACC,노을 펜션,제주도 애월읍 5번길,370,33.411456,126.6226,http://dummyimage.com/246x100.png/cc0000/ffffff,2025-05-27
643,REST,노을 맛집,부산광역시 진구 71번길,437,36.5,127.5,http://dummyimage.com/103x100.png/cc0000/ffffff,2025-08-13
644,ACC,편안한 스테이,서울특별시 마포구 19번길,285,36.5,127.5,http://dummyimage.com/231x100.png/5fa2dd/ffffff,2025-07-01
645,REST,숨겨진 식당,서울특별시 종로구 36번길,384,36.5,127.5,http://dummyimage.com/132x100.png/cc0000/ffffff,2026-02-17
646,REST,바다 키친,서울특별시 강남구 134번길,260,36.5,127.5,http://dummyimage.com/195x100.png/5fa2dd/ffffff,2025-12-11
647,REST,바다 맛집,서울특별시 종로구 102번길,315,36.5,127.5,http://dummyimage.com/109x100.png/dddddd/000000,2025-08-26
648,REST,노을 식당,제주도 제주시 149번길,303,33.369084,126.700633,http://dummyimage.com/112x100.png/dddddd/000000,2025-06-10
649,REST,바다 식당,제주도 서귀포시 53번길,371,33.206001,126.365093,http://dummyimage.com/145x100.png/5fa2dd/ffffff,2025-08-22
650,ACC,상쾌한 펜션,서울특별시 마포구 49번길,183,36.5,127.5,http://dummyimage.com/105x100.png/ff4444/ffffff,2025-06-28
651,ACC,바다 호텔,제주도 애월읍 18번길,48,33.388233,126.524708,http://dummyimage.com/148x100.png/cc0000/ffffff,2025-09-16
652,REST,즐거운 식당,제주도 애월읍 16번길,1,33.393955,126.892965,http://dummyimage.com/168x100.png/dddddd/000000,2025-10-08
653,ACC,아늑한 스테이,부산광역시 진구 81번길,206,36.5,127.5,http://dummyimage.com/120x100.png/dddddd/000000,2025-05-25
654,ACC,편안한 펜션,서울특별시 강남구 33번길,359,36.5,127.5,http://dummyimage.com/109x100.png/cc0000/ffffff,2025-12-04
655,REST,바다 맛집,제주도 제주시 17번길,153,33.274629,126.765936,http://dummyimage.com/143x100.png/ff4444/ffffff,2025-11-27
656,REST,푸른 맛집,서울특별시 강남구 28번길,238,36.5,127.5,http://dummyimage.com/158x100.png/cc0000/ffffff,2025-12-19
657,REST,노을 포차,제주도 애월읍 84번길,268,33.33792,126.790856,http://dummyimage.com/189x100.png/cc0000/ffffff,2025-04-14
658,ACC,노을 리조트,강원도 강릉시 교동 147번길,387,36.5,127.5,http://dummyimage.com/181x100.png/cc0000/ffffff,2025-11-28
659,FEST,활기찬 문화제,강원도 강릉시 주문진 144번길,232,36.5,127.5,http://dummyimage.com/168x100.png/cc0000/ffffff,2026-02-01
660,REST,푸른 식당,서울특별시 강남구 125번길,15,36.5,127.5,http://dummyimage.com/232x100.png/dddddd/000000,2025-10-06
661,REST,숨겨진 포차,부산광역시 진구 109번길,478,36.5,127.5,http://dummyimage.com/114x100.png/dddddd/000000,2025-07-28
662,ACC,아늑한 펜션,서울특별시 종로구 32번길,305,36.5,127.5,http://dummyimage.com/184x100.png/cc0000/ffffff,2025-02-20
663,ACC,상쾌한 리조트,부산광역시 해운대구 148번길,334,36.5,127.5,http://dummyimage.com/205x100.png/5fa2dd/ffffff,2025-05-09
664,REST,숨겨진 테이블,서울특별시 강남구 52번길,343,36.5,127.5,http://dummyimage.com/203x100.png/cc0000/ffffff,2025-04-07
665,ACC,상쾌한 펜션,서울특별시 마포구 57번길,157,36.5,127.5,http://dummyimage.com/153x100.png/cc0000/ffffff,2025-11-13
666,REST,노을 맛집,제주도 서귀포시 81번길,187,33.222085,126.652966,http://dummyimage.com/111x100.png/cc0000/ffffff,2025-12-25
667,REST,바다 포차,제주도 애월읍 23번길,151,33.393003,126.676196,http://dummyimage.com/172x100.png/cc0000/ffffff,2025-11-15
668,REST,즐거운 식탁,제주도 서귀포시 141번길,305,33.411348,126.471874,http://dummyimage.com/231x100.png/cc0000/ffffff,2025-06-02
669,FEST,화려한 대잔치,제주도 애월읍 71번길,460,33.435653,126.409158,http://dummyimage.com/207x100.png/5fa2dd/ffffff,2025-02-17
670,ACC,고즈넉한 민박,서울특별시 종로구 35번길,488,36.5,127.5,http://dummyimage.com/178x100.png/ff4444/ffffff,2025-11-17
671,ACC,상쾌한 리조트,제주도 제주시 16번길,446,33.415387,126.524214,http://dummyimage.com/250x100.png/cc0000/ffffff,2025-10-29
672,REST,숨겨진 식탁,제주도 애월읍 112번길,158,33.3792,126.700374,http://dummyimage.com/141x100.png/5fa2dd/ffffff,2025-10-31
673,FEST,신나는 대잔치,서울특별시 강남구 110번길,34,36.5,127.5,http://dummyimage.com/170x100.png/cc0000/ffffff,2025-05-18
674,REST,즐거운 식탁,서울특별시 강남구 106번길,374,36.5,127.5,http://dummyimage.com/159x100.png/ff4444/ffffff,2025-04-28
675,ACC,노을 민박,부산광역시 진구 101번길,498,36.5,127.5,http://dummyimage.com/169x100.png/5fa2dd/ffffff,2025-07-03
676,REST,맛있는 맛집,제주도 애월읍 89번길,111,33.305719,126.536116,http://dummyimage.com/247x100.png/5fa2dd/ffffff,2025-12-30
677,REST,즐거운 테이블,제주도 서귀포시 138번길,435,33.227557,126.772369,http://dummyimage.com/130x100.png/cc0000/ffffff,2025-04-26
678,REST,숨겨진 키친,부산광역시 수영구 35번길,57,36.5,127.5,http://dummyimage.com/249x100.png/cc0000/ffffff,2025-09-15
679,REST,노을 맛집,서울특별시 강남구 19번길,186,36.5,127.5,http://dummyimage.com/182x100.png/5fa2dd/ffffff,2025-05-18
680,ACC,상쾌한 펜션,부산광역시 수영구 98번길,266,36.5,127.5,http://dummyimage.com/221x100.png/cc0000/ffffff,2026-02-11
681,FEST,함께하는 대잔치,부산광역시 수영구 89번길,492,36.5,127.5,http://dummyimage.com/217x100.png/cc0000/ffffff,2026-02-12
682,REST,노을 테이블,서울특별시 강남구 60번길,246,36.5,127.5,http://dummyimage.com/169x100.png/ff4444/ffffff,2025-09-22
683,FEST,즐거운 대잔치,제주도 애월읍 75번길,308,33.387229,126.882794,http://dummyimage.com/149x100.png/5fa2dd/ffffff,2025-05-13
684,ACC,바다 리조트,강원도 강릉시 포남동 7번길,170,36.5,127.5,http://dummyimage.com/193x100.png/cc0000/ffffff,2025-09-10
685,REST,숨겨진 식당,서울특별시 마포구 70번길,343,36.5,127.5,http://dummyimage.com/137x100.png/dddddd/000000,2025-10-07
686,REST,숨겨진 맛집,제주도 애월읍 101번길,265,33.445292,126.802665,http://dummyimage.com/120x100.png/5fa2dd/ffffff,2026-01-19
687,REST,노을 맛집,서울특별시 강남구 23번길,440,36.5,127.5,http://dummyimage.com/250x100.png/cc0000/ffffff,2025-07-11
688,REST,맛있는 키친,서울특별시 마포구 23번길,489,36.5,127.5,http://dummyimage.com/175x100.png/cc0000/ffffff,2025-05-03
689,REST,푸른 키친,서울특별시 종로구 128번길,55,36.5,127.5,http://dummyimage.com/107x100.png/dddddd/000000,2025-06-17
690,FEST,활기찬 대잔치,제주도 애월읍 121번길,159,33.206308,126.834487,http://dummyimage.com/137x100.png/dddddd/000000,2025-02-16
691,ACC,바다 펜션,제주도 서귀포시 149번길,435,33.37935,126.314322,http://dummyimage.com/196x100.png/ff4444/ffffff,2025-05-07
692,FEST,신나는 대잔치,부산광역시 해운대구 98번길,112,36.5,127.5,http://dummyimage.com/229x100.png/dddddd/000000,2026-01-29
693,REST,맛있는 식탁,서울특별시 종로구 1번길,452,36.5,127.5,http://dummyimage.com/168x100.png/dddddd/000000,2025-09-23
694,ACC,고즈넉한 민박,서울특별시 강남구 110번길,81,36.5,127.5,http://dummyimage.com/124x100.png/ff4444/ffffff,2025-11-25
695,REST,바다 식탁,제주도 서귀포시 60번길,280,33.25483,126.582018,http://dummyimage.com/104x100.png/5fa2dd/ffffff,2026-01-25
696,ACC,고즈넉한 리조트,서울특별시 강남구 118번길,27,36.5,127.5,http://dummyimage.com/228x100.png/ff4444/ffffff,2025-06-29
697,ACC,고즈넉한 리조트,제주도 서귀포시 114번길,103,33.339246,126.883841,http://dummyimage.com/146x100.png/ff4444/ffffff,2025-07-19
698,ACC,상쾌한 펜션,서울특별시 마포구 70번길,415,36.5,127.5,http://dummyimage.com/194x100.png/dddddd/000000,2025-06-19
699,REST,바다 포차,부산광역시 수영구 120번길,311,36.5,127.5,http://dummyimage.com/160x100.png/dddddd/000000,2025-05-30
700,FEST,신나는 문화제,강원도 강릉시 주문진 84번길,484,36.5,127.5,http://dummyimage.com/142x100.png/cc0000/ffffff,2025-06-24
701,REST,숨겨진 식탁,서울특별시 마포구 131번길,387,36.5,127.5,http://dummyimage.com/147x100.png/cc0000/ffffff,2025-12-31
702,ACC,바다 펜션,서울특별시 종로구 11번길,163,36.5,127.5,http://dummyimage.com/219x100.png/5fa2dd/ffffff,2025-07-31
703,REST,노을 키친,제주도 서귀포시 9번길,77,33.349365,126.736661,http://dummyimage.com/223x100.png/5fa2dd/ffffff,2025-08-04
704,REST,푸른 식탁,서울특별시 마포구 56번길,335,36.5,127.5,http://dummyimage.com/100x100.png/ff4444/ffffff,2025-06-27
705,ACC,편안한 리조트,제주도 서귀포시 105번길,64,33.219246,126.616418,http://dummyimage.com/166x100.png/ff4444/ffffff,2025-09-01
706,REST,즐거운 테이블,제주도 애월읍 22번길,28,33.432279,126.470666,http://dummyimage.com/132x100.png/cc0000/ffffff,2026-02-15
707,REST,맛있는 맛집,제주도 서귀포시 37번길,400,33.430011,126.428528,http://dummyimage.com/146x100.png/cc0000/ffffff,2025-04-06
708,ACC,상쾌한 민박,서울특별시 마포구 25번길,49,36.5,127.5,http://dummyimage.com/104x100.png/5fa2dd/ffffff,2025-03-09
709,REST,푸른 테이블,강원도 강릉시 포남동 116번길,173,36.5,127.5,http://dummyimage.com/239x100.png/cc0000/ffffff,2025-09-21
710,FEST,활기찬 대잔치,제주도 서귀포시 140번길,162,33.467144,126.768776,http://dummyimage.com/234x100.png/ff4444/ffffff,2025-06-27
711,FEST,화려한 문화제,부산광역시 수영구 128번길,120,36.5,127.5,http://dummyimage.com/244x100.png/cc0000/ffffff,2025-02-10
712,ACC,고즈넉한 민박,서울특별시 강남구 129번길,161,36.5,127.5,http://dummyimage.com/158x100.png/dddddd/000000,2025-05-20
713,ACC,편안한 호텔,제주도 서귀포시 39번길,274,33.254247,126.644335,http://dummyimage.com/158x100.png/ff4444/ffffff,2025-11-08
714,REST,즐거운 맛집,제주도 애월읍 16번길,30,33.431381,126.623793,http://dummyimage.com/174x100.png/ff4444/ffffff,2025-03-18
715,ACC,편안한 펜션,강원도 강릉시 주문진 144번길,55,36.5,127.5,http://dummyimage.com/131x100.png/cc0000/ffffff,2025-03-05
716,REST,바다 식탁,서울특별시 종로구 7번길,167,36.5,127.5,http://dummyimage.com/215x100.png/cc0000/ffffff,2025-08-19
717,ACC,아늑한 스테이,부산광역시 진구 56번길,425,36.5,127.5,http://dummyimage.com/117x100.png/cc0000/ffffff,2025-09-12
718,ACC,상쾌한 스테이,제주도 서귀포시 71번길,1,33.349099,126.670628,http://dummyimage.com/239x100.png/5fa2dd/ffffff,2026-01-19
719,REST,숨겨진 테이블,강원도 강릉시 교동 18번길,368,36.5,127.5,http://dummyimage.com/150x100.png/cc0000/ffffff,2025-08-18
720,FEST,즐거운 마당,부산광역시 수영구 66번길,307,36.5,127.5,http://dummyimage.com/158x100.png/dddddd/000000,2025-11-26
721,FEST,화려한 페스티벌,강원도 강릉시 교동 22번길,38,36.5,127.5,http://dummyimage.com/116x100.png/cc0000/ffffff,2025-08-07
722,REST,맛있는 키친,강원도 강릉시 교동 125번길,477,36.5,127.5,http://dummyimage.com/226x100.png/ff4444/ffffff,2025-06-24
723,REST,노을 식탁,제주도 애월읍 58번길,241,33.230061,126.872678,http://dummyimage.com/123x100.png/dddddd/000000,2025-08-08
724,REST,푸른 맛집,부산광역시 수영구 69번길,51,36.5,127.5,http://dummyimage.com/113x100.png/cc0000/ffffff,2025-10-16
725,ACC,편안한 민박,서울특별시 마포구 4번길,138,36.5,127.5,http://dummyimage.com/196x100.png/5fa2dd/ffffff,2025-11-11
726,ACC,고즈넉한 리조트,제주도 제주시 119번길,121,33.495209,126.658633,http://dummyimage.com/131x100.png/dddddd/000000,2025-06-15
727,REST,노을 식당,강원도 강릉시 주문진 105번길,240,36.5,127.5,http://dummyimage.com/242x100.png/5fa2dd/ffffff,2026-01-08
728,REST,숨겨진 키친,서울특별시 종로구 99번길,236,36.5,127.5,http://dummyimage.com/217x100.png/ff4444/ffffff,2025-11-16
729,ACC,상쾌한 민박,제주도 서귀포시 66번길,275,33.353182,126.588993,http://dummyimage.com/166x100.png/ff4444/ffffff,2025-12-02
730,ACC,아늑한 호텔,제주도 제주시 150번길,191,33.469478,126.49617,http://dummyimage.com/218x100.png/dddddd/000000,2025-03-13
731,REST,숨겨진 테이블,강원도 강릉시 주문진 144번길,43,36.5,127.5,http://dummyimage.com/190x100.png/cc0000/ffffff,2025-11-08
732,FEST,화려한 페스티벌,제주도 제주시 13번길,34,33.379454,126.586848,http://dummyimage.com/239x100.png/dddddd/000000,2025-04-19
733,REST,푸른 테이블,부산광역시 진구 50번길,130,36.5,127.5,http://dummyimage.com/202x100.png/ff4444/ffffff,2025-03-31
734,ACC,노을 민박,서울특별시 강남구 89번길,200,36.5,127.5,http://dummyimage.com/229x100.png/ff4444/ffffff,2025-04-01
735,REST,맛있는 식탁,부산광역시 수영구 85번길,54,36.5,127.5,http://dummyimage.com/135x100.png/dddddd/000000,2025-05-18
736,REST,맛있는 식당,부산광역시 진구 4번길,429,36.5,127.5,http://dummyimage.com/250x100.png/dddddd/000000,2025-10-14
737,REST,즐거운 식당,서울특별시 마포구 78번길,466,36.5,127.5,http://dummyimage.com/180x100.png/dddddd/000000,2026-01-28
738,FEST,함께하는 축제,서울특별시 종로구 128번길,340,36.5,127.5,http://dummyimage.com/174x100.png/5fa2dd/ffffff,2025-12-03
739,FEST,신나는 마당,제주도 서귀포시 32번길,325,33.370035,126.784477,http://dummyimage.com/221x100.png/5fa2dd/ffffff,2025-08-20
740,ACC,아늑한 펜션,제주도 서귀포시 119번길,213,33.28926,126.447165,http://dummyimage.com/184x100.png/5fa2dd/ffffff,2025-04-03
741,REST,노을 포차,서울특별시 강남구 58번길,441,36.5,127.5,http://dummyimage.com/236x100.png/5fa2dd/ffffff,2025-02-12
742,REST,바다 식탁,부산광역시 수영구 134번길,428,36.5,127.5,http://dummyimage.com/157x100.png/cc0000/ffffff,2025-02-24
743,REST,즐거운 식탁,서울특별시 강남구 115번길,11,36.5,127.5,http://dummyimage.com/168x100.png/dddddd/000000,2026-01-19
744,REST,노을 키친,서울특별시 강남구 113번길,456,36.5,127.5,http://dummyimage.com/156x100.png/cc0000/ffffff,2025-09-02
745,ACC,상쾌한 리조트,서울특별시 마포구 21번길,315,36.5,127.5,http://dummyimage.com/226x100.png/dddddd/000000,2025-07-06
746,FEST,함께하는 마당,제주도 제주시 109번길,26,33.366787,126.364765,http://dummyimage.com/216x100.png/ff4444/ffffff,2025-07-29
747,FEST,화려한 축제,제주도 서귀포시 94번길,353,33.289864,126.324693,http://dummyimage.com/197x100.png/ff4444/ffffff,2025-09-17
748,REST,바다 맛집,부산광역시 진구 60번길,464,36.5,127.5,http://dummyimage.com/198x100.png/cc0000/ffffff,2025-03-16
749,REST,맛있는 포차,서울특별시 종로구 128번길,88,36.5,127.5,http://dummyimage.com/129x100.png/dddddd/000000,2025-02-12
750,REST,푸른 키친,제주도 애월읍 141번길,477,33.40154,126.424781,http://dummyimage.com/133x100.png/cc0000/ffffff,2025-09-05
751,REST,노을 맛집,부산광역시 해운대구 5번길,315,36.5,127.5,http://dummyimage.com/106x100.png/cc0000/ffffff,2026-02-01
752,REST,즐거운 식탁,서울특별시 종로구 150번길,384,36.5,127.5,http://dummyimage.com/213x100.png/dddddd/000000,2025-12-12
753,REST,노을 키친,제주도 서귀포시 129번길,441,33.232774,126.566298,http://dummyimage.com/138x100.png/5fa2dd/ffffff,2025-11-05
754,REST,푸른 식당,서울특별시 종로구 81번길,126,36.5,127.5,http://dummyimage.com/175x100.png/dddddd/000000,2025-07-22
755,FEST,함께하는 마당,서울특별시 종로구 43번길,140,36.5,127.5,http://dummyimage.com/165x100.png/cc0000/ffffff,2025-07-08
756,REST,즐거운 포차,서울특별시 종로구 70번길,406,36.5,127.5,http://dummyimage.com/226x100.png/dddddd/000000,2026-01-02
757,REST,맛있는 포차,강원도 강릉시 포남동 119번길,480,36.5,127.5,http://dummyimage.com/219x100.png/dddddd/000000,2026-02-08
758,REST,푸른 키친,제주도 서귀포시 81번길,47,33.424685,126.79374,http://dummyimage.com/233x100.png/ff4444/ffffff,2025-09-28
759,FEST,즐거운 대잔치,제주도 애월읍 4번길,339,33.302732,126.863313,http://dummyimage.com/152x100.png/5fa2dd/ffffff,2025-09-06
760,REST,푸른 테이블,서울특별시 마포구 50번길,308,36.5,127.5,http://dummyimage.com/141x100.png/5fa2dd/ffffff,2025-08-21
761,ACC,편안한 스테이,강원도 강릉시 교동 59번길,44,36.5,127.5,http://dummyimage.com/123x100.png/cc0000/ffffff,2025-08-12
762,REST,바다 키친,제주도 제주시 143번길,378,33.244916,126.441372,http://dummyimage.com/164x100.png/ff4444/ffffff,2025-05-29
763,REST,푸른 테이블,강원도 강릉시 포남동 1번길,251,36.5,127.5,http://dummyimage.com/193x100.png/dddddd/000000,2025-04-01
764,REST,숨겨진 식탁,서울특별시 강남구 7번길,114,36.5,127.5,http://dummyimage.com/196x100.png/5fa2dd/ffffff,2025-09-09
765,ACC,바다 펜션,강원도 강릉시 포남동 81번길,5,36.5,127.5,http://dummyimage.com/162x100.png/5fa2dd/ffffff,2025-12-01
766,REST,푸른 식탁,제주도 제주시 31번길,106,33.278596,126.304369,http://dummyimage.com/173x100.png/ff4444/ffffff,2026-01-26
767,ACC,아늑한 리조트,서울특별시 종로구 130번길,147,36.5,127.5,http://dummyimage.com/127x100.png/5fa2dd/ffffff,2026-02-18
768,ACC,노을 호텔,서울특별시 강남구 110번길,396,36.5,127.5,http://dummyimage.com/196x100.png/cc0000/ffffff,2025-09-05
769,ACC,편안한 호텔,서울특별시 마포구 38번길,159,36.5,127.5,http://dummyimage.com/179x100.png/cc0000/ffffff,2025-11-20
770,ACC,고즈넉한 민박,서울특별시 마포구 118번길,163,36.5,127.5,http://dummyimage.com/243x100.png/ff4444/ffffff,2025-12-24
771,REST,숨겨진 포차,서울특별시 종로구 103번길,151,36.5,127.5,http://dummyimage.com/209x100.png/dddddd/000000,2025-03-13
772,ACC,노을 펜션,서울특별시 종로구 142번길,153,36.5,127.5,http://dummyimage.com/234x100.png/dddddd/000000,2025-07-28
773,REST,즐거운 맛집,부산광역시 해운대구 149번길,15,36.5,127.5,http://dummyimage.com/248x100.png/cc0000/ffffff,2025-10-31
774,ACC,편안한 리조트,강원도 강릉시 주문진 85번길,95,36.5,127.5,http://dummyimage.com/125x100.png/ff4444/ffffff,2025-05-05
775,FEST,화려한 마당,부산광역시 해운대구 99번길,474,36.5,127.5,http://dummyimage.com/236x100.png/ff4444/ffffff,2025-02-11
776,REST,즐거운 식당,제주도 서귀포시 88번길,22,33.29362,126.488028,http://dummyimage.com/147x100.png/5fa2dd/ffffff,2025-04-28
777,ACC,아늑한 스테이,서울특별시 마포구 118번길,378,36.5,127.5,http://dummyimage.com/157x100.png/dddddd/000000,2025-04-11
778,REST,즐거운 맛집,서울특별시 마포구 72번길,52,36.5,127.5,http://dummyimage.com/248x100.png/ff4444/ffffff,2025-09-06
779,REST,맛있는 맛집,제주도 서귀포시 65번길,217,33.237753,126.561413,http://dummyimage.com/235x100.png/ff4444/ffffff,2025-02-22
780,REST,바다 식탁,서울특별시 마포구 2번길,219,36.5,127.5,http://dummyimage.com/187x100.png/dddddd/000000,2025-05-22
781,ACC,편안한 펜션,서울특별시 강남구 131번길,431,36.5,127.5,http://dummyimage.com/243x100.png/ff4444/ffffff,2025-06-22
782,REST,푸른 식탁,제주도 제주시 118번길,84,33.404459,126.857451,http://dummyimage.com/168x100.png/cc0000/ffffff,2026-02-25
783,REST,맛있는 포차,제주도 애월읍 36번길,343,33.399066,126.620667,http://dummyimage.com/215x100.png/dddddd/000000,2026-01-15
784,REST,푸른 식탁,제주도 제주시 37번길,156,33.399179,126.662813,http://dummyimage.com/227x100.png/5fa2dd/ffffff,2025-07-09
